date_created,message
2019-11-05 23:30:11,"RT @Siemens_Energy: #Wildfires are intensifying globally. To prevent fires caused by power line failures, @PowercorAust and we came up with…"
2019-11-05 23:30:02,RT @StopTrump2020: Does this surprise anyone? #wildfires #PutinsPuppet https://t.co/hT9d5DoF8K
2019-11-05 23:28:49,RT @StopTrump2020: Does this surprise anyone? #wildfires #PutinsPuppet https://t.co/hT9d5DoF8K
2019-11-05 23:28:31,RT @StopTrump2020: Does this surprise anyone? #wildfires #PutinsPuppet https://t.co/hT9d5DoF8K
2019-11-05 23:27:30,RT @StopTrump2020: Does this surprise anyone? #wildfires #PutinsPuppet https://t.co/hT9d5DoF8K
2019-11-05 23:26:40,"To #Russia with love, but California's dreaming: ""President Donald Trump seems more willing to help Russia fight wi… https://t.co/fy9iZY9XqQ"
2019-11-05 23:24:50,It's hard to pin #wildfires on #ClimateChange when #PGE admits it's equipment was at fault. #GreenNewDeal  #pgeshutdown #RecallGavinNewsom
2019-11-05 23:23:56,RT @StopTrump2020: Does this surprise anyone? #wildfires #PutinsPuppet https://t.co/hT9d5DoF8K
2019-11-05 23:23:00,RT @StopTrump2020: Does this surprise anyone? #wildfires #PutinsPuppet https://t.co/hT9d5DoF8K
2019-11-05 23:22:25,RT @StopTrump2020: Does this surprise anyone? #wildfires #PutinsPuppet https://t.co/hT9d5DoF8K
2019-11-05 23:21:33,RT @StopTrump2020: Does this surprise anyone? #wildfires #PutinsPuppet https://t.co/hT9d5DoF8K
2019-11-05 23:21:30,RT @StopTrump2020: Does this surprise anyone? #wildfires #PutinsPuppet https://t.co/hT9d5DoF8K
2019-11-05 23:20:33,RT @StopTrump2020: Does this surprise anyone? #wildfires #PutinsPuppet https://t.co/hT9d5DoF8K
2019-11-05 23:19:21,RT @StopTrump2020: Does this surprise anyone? #wildfires #PutinsPuppet https://t.co/hT9d5DoF8K
2019-11-05 23:19:19,"Physical fitness test for wildland firefighters used in Alberta, Canada
#wildfires https://t.co/uMTpOSW7jk"
2019-11-05 23:18:52,It's hard to pin #wildfires on #ClimateChange when #PGE admits it's equipment was at fault. #GreenNewDeal  #pgeshutdown
2019-11-05 23:18:51,Commentary: How the Borderline massacre and the 2018 #wildfires changed #ThousandOaks — and a reporter who covered… https://t.co/801b61NIuF
2019-11-05 23:18:40,RT @StopTrump2020: Does this surprise anyone? #wildfires #PutinsPuppet https://t.co/hT9d5DoF8K
2019-11-05 23:17:55,RT @StopTrump2020: Does this surprise anyone? #wildfires #PutinsPuppet https://t.co/hT9d5DoF8K
2019-11-05 23:17:43,"RT @SenSusanRubio: As Senate #Insurance Chair, doing my part in educating colleagues, legislative staff, about how #wildfires r affecting h…"
2019-11-05 23:16:32,#ArtificialIntelligence can improve proactive &amp; reactive responses to #wildfires. Portfolio company @CrowdAIinc bui… https://t.co/jFcG4I66O3
2019-11-05 23:15:00,Does this surprise anyone? #wildfires #PutinsPuppet https://t.co/hT9d5DoF8K
2019-11-05 23:10:10,Trump threatens to pull federal aid for California #wildfires https://t.co/yYhckRGhup https://t.co/yPykexCv79
2019-11-05 22:57:56,"RT @AndrewSiffert: This is a good read if you don't understand what is going on with the #wildfires in California. 

https://t.co/Iehw2ifcnP"
2019-11-05 22:57:03,"RT @EuroGeosciences: 5 lessons we learned from the California #wildfires, from @nytimes

'This year’s fire season in California has been af…"
2019-11-05 22:53:25,"'#Metallica donates $100,000 to those affected in #Wildfires across #California'
https://t.co/or7rMmAlYN"
2019-11-05 22:46:14,"RT @NevadaFireInfo: Expect more seasonal fire positions to open in November across the #SilverState!

If your resume for Fire Season 2020 i…"
2019-11-05 22:44:51,"RT @SenSusanRubio: As Senate #Insurance Chair, doing my part in educating colleagues, legislative staff, about how #wildfires r affecting h…"
2019-11-05 22:38:28,"RT @TheFuturist007: Here's an impressive concept of how building fires will be fought in the future! What are you thoughts? 🚒🔥

#drone #ava…"
2019-11-05 22:30:34,The countries and people behind the Dog and Cat meat-trade are in violation of universal laws. The laws that really… https://t.co/6AGEJDYvLr
2019-11-05 22:25:18,"RT @EpochTimes: “Get your act together Governor. You don’t see close to the level of burn in other states.”

Trump renewed the threat to cu…"
2019-11-05 22:25:18,"RT @TheFuturist007: Here's an impressive concept of how building fires will be fought in the future! What are you thoughts? 🚒🔥

#drone #ava…"
2019-11-05 22:23:14,"The #California #wildfires have affected people, wildlife and businesses - including #cannabis. @jeff_klingman inve… https://t.co/7CqQMsS4DY"
2019-11-05 22:22:08,"RT @UNECE: Challenges including #wildfires, storms &amp; beetle infestations are sparking #innovation in forest management in #Europe+#NorthAme…"
2019-11-05 22:19:41,"RT @TheFuturist007: Here's an impressive concept of how building fires will be fought in the future! What are you thoughts? 🚒🔥

#drone #ava…"
2019-11-05 22:14:43,"RT @AndrewSiffert: This is a good read if you don't understand what is going on with the #wildfires in California. 

https://t.co/Iehw2ifcnP"
2019-11-05 22:10:13,"RT @AndrewSiffert: This is a good read if you don't understand what is going on with the #wildfires in California. 

https://t.co/Iehw2ifcnP"
2019-11-05 22:10:06,Wildfire Evacuations: Preparation Never Starts Too Soon https://t.co/VS8dnGFk6b #Wildfires #CaliforniaWildfires #evacuation #TuesdayThoughts
2019-11-05 22:03:56,Poverty is one among many factors compelling #Farmworkers to continue working in the smoke. #Wildfires… https://t.co/ufpPrk0Xfr
2019-11-05 22:01:46,"As Senate #Insurance Chair, doing my part in educating colleagues, legislative staff, about how #wildfires r affect… https://t.co/vybvWSYLlV"
2019-11-05 21:56:32,"#California Gov #GavinNewsom has ""national ambitions""???? 
https://t.co/vpn3455qFR 
#CaliforniaWildfires #wildfires… https://t.co/k6kN6QJ3DW"
2019-11-05 21:55:28,"Ugh, now they actually expect us to believe that #ISIS is starting #California #Wildfires, when actually it's gross… https://t.co/gHaYiXlVNG"
2019-11-05 21:55:02,"RT @vwsfires: It’s #GuyFawkes today but setting off of fireworks, flares &amp; Chinese lanterns is ILLEGAL!
Not only that but fireworks are dan…"
2019-11-05 21:52:39,"RT @CrowdAIinc: For the third year in a row, California is burning. 

There’s an opportunity for AI to improve proactive and reactive respo…"
2019-11-05 21:46:45,"RT @AndrewSiffert: This is a good read if you don't understand what is going on with the #wildfires in California. 

https://t.co/Iehw2ifcnP"
2019-11-05 21:45:02,"RT @EpochTimes: “Get your act together Governor. You don’t see close to the level of burn in other states.”

Trump renewed the threat to cu…"
2019-11-05 21:42:07,"RT @AndrewSiffert: This is a good read if you don't understand what is going on with the #wildfires in California. 

https://t.co/Iehw2ifcnP"
2019-11-05 21:41:56,"RT @TheOxygenProj: 🇺🇸🇺🇸So far in 2019, there have been over 250 wildfires in California - including the #kinkaidfire and #gettyfire.

How h…"
2019-11-05 21:40:38,"RT @NeilDufty: @NSWFireLibrary As #wildfires wildfires have raged across California, scientists are testing out a new tool that could help…"
2019-11-05 21:38:50,"There is a cost to #wildfires and #poweroutages. People have lost their homes, their businesses. This is just part… https://t.co/S36aEVWvwf"
2019-11-05 21:34:25,RT @RSFireNerd: A huge thank you to @AJStream for the opportunity to talk about wildland fires. I’m passionate about this topic and am hono…
2019-11-05 21:33:00,"@NSWFireLibrary As #wildfires wildfires have raged across California, scientists are testing out a new tool that co… https://t.co/wkamPgh2wP"
2019-11-05 21:30:42,"RT @AndrewSiffert: This is a good read if you don't understand what is going on with the #wildfires in California. 

https://t.co/Iehw2ifcnP"
2019-11-05 21:30:05,"🇺🇸🇺🇸So far in 2019, there have been over 250 wildfires in California - including the #kinkaidfire and #gettyfire.… https://t.co/whR12UcyKF"
2019-11-05 21:29:55,Saddened by all the devastation in CA!! Thoughts and prayers to all and please stay safe!! #Wildfires
2019-11-05 21:25:17,"@AndrewSiffert @curryja Great, accurate argument. Sadly Newsom is now proposing to take over PG&amp;E. The very people… https://t.co/f8s8fu7ffq"
2019-11-05 21:23:38,"Governor Newsom threatens PG&amp;E with State Takeover if Settlement Cannot be Negotiated.
#PG&amp;E #CA #Wildfires… https://t.co/Me9L7Du6jC"
2019-11-05 21:22:31,"RT @AndrewSiffert: This is a good read if you don't understand what is going on with the #wildfires in California. 

https://t.co/Iehw2ifcnP"
2019-11-05 21:20:19,"RT @HHSRegion9: Poor #AirQuality extends the impacts of #wildfires well beyond the edge of the flames.

Use this guide to protect yourself…"
2019-11-05 21:20:11,"RT @Stanford: During the past two years, California experienced four of the 20 largest and eight of the 20 most destructive #wildfires in i…"
2019-11-05 21:19:32,"RT @HHSRegion9: Poor #AirQuality extends the impacts of #wildfires well beyond the edge of the flames.

Use this guide to protect yourself…"
2019-11-05 21:16:50,"RT @UCDavisResearch: Fighting fire with fire: Last year, Ron Goode, Tribal Chairman of the North Fork Mono Tribe, led #UCDavis students thr…"
2019-11-05 21:16:46,"RT @Siemens_Energy: #Wildfires are intensifying globally. To prevent fires caused by power line failures, @PowercorAust and we came up with…"
2019-11-05 21:14:12,RT @ClaireMBelcher: Thanks to @WildfireTacAd for presenting in my fire ecol and fire management course #ukexpert #wildfires #fireecology ht…
2019-11-05 21:13:14,RT @NationalGuard: #Wildfires are still burning in #California and 875+ #NationalGuard members have been activated to perform damage assess…
2019-11-05 21:08:41,"RT @HHSRegion9: Poor #AirQuality extends the impacts of #wildfires well beyond the edge of the flames.

Use this guide to protect yourself…"
2019-11-05 21:01:00,"Our experts participated in FIREX-AQ this summer, a large interagency study to better understand the chemistry of w… https://t.co/yUZedqCSZT"
2019-11-05 21:00:09,"RT @UNECE: Challenges including #wildfires, storms &amp; beetle infestations are sparking #innovation in forest management in #Europe+#NorthAme…"
2019-11-05 20:58:14,"RT @TheFuturist007: Here's an impressive concept of how building fires will be fought in the future! What are you thoughts? 🚒🔥

#drone #ava…"
2019-11-05 20:55:48,"RT @AndrewSiffert: This is a good read if you don't understand what is going on with the #wildfires in California. 

https://t.co/Iehw2ifcnP"
2019-11-05 20:53:41,RT @musafirbala: Excited to see what the young #digital innovators will come up with this year. Last year saw solutions ranging from early…
2019-11-05 20:53:02,"Every year we witness the increased burden that #wildfires impose on society, in the U.S and abroad. Find out what… https://t.co/p6LX2T9Gqx"
2019-11-05 20:51:55,"RT @KGO810: On at 12:06pm: @msdanko, lawyer suing @PGE4Me &amp; @CAL_FIRE and attorney to 6k #wildfires victims, talks with @PatThurston about…"
2019-11-05 20:51:54,"RT @TheFuturist007: Here's an impressive concept of how building fires will be fought in the future! What are you thoughts? 🚒🔥

#drone #ava…"
2019-11-05 20:50:18,"RT @UNECE: Challenges including #wildfires, storms &amp; beetle infestations are sparking #innovation in forest management in #Europe+#NorthAme…"
2019-11-05 20:49:44,"RT @KGO810: On at 12:06pm: @msdanko, lawyer suing @PGE4Me &amp; @CAL_FIRE and attorney to 6k #wildfires victims, talks with @PatThurston about…"
2019-11-05 20:48:29,"RT @UCDavisResearch: Fighting fire with fire: Last year, Ron Goode, Tribal Chairman of the North Fork Mono Tribe, led #UCDavis students thr…"
2019-11-05 20:47:53,"RT @EpochTimes: “Get your act together Governor. You don’t see close to the level of burn in other states.”

Trump renewed the threat to cu…"
2019-11-05 20:47:46,"@Lilly29845568 @RepBarbaraLee @SierraClub They deliberately let the fires spread...???

Is that why hundreds, if no… https://t.co/QvlOcjLU6b"
2019-11-05 20:46:25,"RT @TheFuturist007: Here's an impressive concept of how building fires will be fought in the future! What are you thoughts? 🚒🔥

#drone #ava…"
2019-11-05 20:45:53,"RT @TheFuturist007: Here's an impressive concept of how building fires will be fought in the future! What are you thoughts? 🚒🔥

#drone #ava…"
